0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16061807217943228,-0.03921830871588282,-0.1777540986698936,-0.09216826338740207,-0.16457272754770572,0.18296439158775094,-0.2204525424610417
0.30517495964820085,-0.1019674394517597,-0.3377188380673436,-0.26778375607411703,-0.31268818234064083,0.34763224986829105,-0.4188677831136248
0.4352793427184073,-0.17503371238304463,-0.4817389817292267,-0.4873493549432411,-0.44599209165428244,0.4958327245523271,-0.5974258912437889
0.5523671072119709,-0.23878491354310294,-0.6113178468931335,-0.6937143238727079,-0.5659656100365599,0.6292127564064897,-0.7581388975640192
0.6577463925118379,-0.292194311452149,-0.727992827133783,-0.8794374477925825,-0.6739417765806095,0.7492541880518986,-0.9027561759539418
0.7525918710786035,-0.33656924464288596,-0.8330266651103129,-1.0465864461396766,-0.7711203264702542,0.8572921312466302,-1.0329034955988972
0.8379544024994228,-0.3719812359269804,-0.9275606513397292,-1.1970205904120819,-0.8585810213709345,0.9545265895011188,-1.1500358300721156
0.914779867211769,-0.3973767160501396,-1.0126370001649572,-1.3324115834156451,-0.9372956467815468,1.0420374425030472,-1.255456181215905
0.983921692710939,-0.41069892020893994,-1.0892021370361389,-1.4542635998157971,-1.0081388096510977,1.1207970085334333,-1.350335251151985
1.0461459106691726,-0.40901630507512793,-1.158105678883573,-1.5639304545698274,-1.0718980458277731,1.1916812534294006,-1.4357264371599636
1.1021458183888002,-0.38867844392488876,-1.2201185131499337,-1.6626306238484545,-1.1292816917792132,1.2554777633722176,-1.512578041022448
1.1525394649175955,-0.3455285528699094,-1.2759291782496582,-1.751460776199219,-1.1809278259072893,1.3128964604523468,-1.5817432361566661
1.1978646043676697,-0.27516146406394526,-1.3261561187107576,-1.8314079133149068,-1.2274119412565885,1.3645798568777703,-1.6439877749764256
1.238489675682734,-0.17315509903304271,-1.3713538427154928,-1.903360336719026,-1.269254487163113,1.411121258567494,-1.6999945188360615
1.2742183545345565,-0.035037517333632195,-1.4120351290510103,-1.9681175177827333,-1.3069162979448357,1.4530608208830262,-1.750376663974551
1.307009162941969,0.137125521819604,-1.4755687049405974,-2.026192655864707,-1.3406508106453445,1.4907587275292726,-1.795317192631163
1.333249234447624,0.29789062596169036,-1.5060354500742652,-2.0786666050138463,-1.3711101428737822,1.5232734167902595,-1.836139360877251
1.3617087437858533,0.4425605937424399,-1.533196855797313,-2.1258931592480717,-1.3986303512266174,1.5547745685389385,-1.8729835230818712
1.3864095165713934,0.5727679251267022,-1.5576912823907916,-2.1683970580588743,-1.4233716684015683,1.5825504434979656,-1.9061162106864413
1.4084117613650937,0.6899553667322335,-1.5797458177398547,-2.2066505669885967,-1.4456131697302954,1.6072974332888132,-1.9359297952604346
1.4281911261276365,0.7954240577568316,-1.599595495062534,-2.2410787250253468,-1.4656254707154972,1.6295352892172459,-1.9627619766044686
1.4459904582587875,0.8903458642183456,-1.6174602249438803,-2.272064067258422,-1.4836357738739878,1.6495453068387136,-1.986911029489749
1.462009659394507,0.9757754866446217,-1.6335384809125548,-2.2999508752681894,-1.4998449407579082,1.6675538616975922,-2.008645198353307
1.4764269206167857,1.0526621462561823,-1.6480089109981522,-2.3250490024769803,-1.514433176615773,1.6837615075241688,-2.0282059540882247
1.4894024535373576,1.1218601398150452,-1.661032298035124,-2.3476373169648923,-1.527562586871221,1.6983483821225656,-2.045810634874696
1.501080432896103,1.1841383340029408,-1.6727533463640951,-2.367966800004013,-1.5393790557951998,1.71147656835417,-2.0616548476892733
1.5115906142809705,1.2401887087693815,-1.6833022898598917,-2.3862633347392213,-1.5500138777756358,1.7232919358241923,-2.075914639241909
1.5210497775212337,1.290634046058663,-1.6927963390061405,-2.402730216000909,-1.559585217548521,1.7339257665232661,-2.0887484516431556
1.5295630244363603,1.3360348496189087,-1.7013409832377655,-2.417550409136428,-1.5681994233421934,1.743496214147507,-2.1002988828050686
1.537224946659774,1.3768955728231096,-1.7090311630461892,-2.4308885829583953,-1.575952208556152,1.7521096170078057,-2.110694270850876
1.544120676660851,1.4136702237068928,-1.715952324873698,-2.4428929393981655,-1.5829297152487727,1.7598616795810726,-2.120050120091972
1.5503268336618943,1.4467674095023086,-1.722181370518352,-2.453696860193959,-1.5892094712723408,1.7668385358959187,-2.1284703844087205
1.5559123749629478,1.4765548767181986,-1.7277875115984067,-2.463420388910173,-1.5948612516938467,1.7731177065779626,-2.136048622293481
1.5609393621340424,1.503363597212519,-1.7328330385702966,-2.4721715647547655,-1.599947854073556,1.7787689601902608,-2.1428690363893947
1.5654636505881996,1.527491445657429,-1.7373740128448183,-2.4800476230148987,-1.604525796215688,1.783855088439612,-2.149007409075307
1.5695355101971318,1.5492065092578706,-1.741460889691697,-2.4871360754490186,-1.6086459441440197,1.7884326038622076,-2.154531944492198
1.573200183845372,1.5687500664982912,-1.7451390788536936,-2.4935156826397264,-1.6123540772799316,1.7925523677407003,-2.1595040263669705
1.5764983901289906,1.5863392680146917,-1.7484494490993012,-2.4992573291113636,-1.6156913971026479,1.7962601552295563,-2.1639789000538543
1.5794667757844434,1.6021695493794725,-1.7514287823201713,-2.504424810935837,-1.618694984943455,1.799597163967865,-2.168006286371673
1.5821383228745325,1.6164168026077934,-1.7541101822187959,-2.509075544577863,-1.6213982140004999,1.8026004718308615,-2.17163093405738
1.5845427152557747,1.6292393305132973,-1.7565234421274223,-2.5132612048556866,-1.6238311201521065,1.8053034489062967,-2.1748931169742396
1.5867066683990307,1.6407796056282629,-1.7586953760450754,-2.517028299105728,-1.6260207356887628,1.8077361282731683,-2.177829081599196
1.5886542262280732,1.6511658532317408,-1.7606501165708788,-2.520418683930765,-1.6279913896719072,1.8099255397025817,-2.180471449761497
1.5904070282742961,1.6605134760748768,-1.7624093830440433,-2.5234700302732986,-1.6297649782568364,1.8118960099885273,-2.182849581107466
1.5919845501159553,1.6689263366337022,-1.763992722869857,-2.5262162419815786,-1.6313612079833213,1.8136694332455818,-2.1849898993187886
1.593404319773482,1.6764979111366456,-1.7654177287130777,-2.5286878325190307,-1.6327978147371607,1.815265514176843,-2.1869161857089763
1.5946821124652668,1.683312328189293,-1.7667002339719842,-2.5309122640027377,-1.63409076081558,1.8167019870150736,-2.1886498434601833
1.5958321258878638,1.689445303536672,-1.7678544887050245,-2.532914252338074,-1.635254412286088,1.8179948125697332,-2.1902101354363426
1.596867137968175,1.6949649813493082,-1.7688933179647994,-2.5347160418398764,-1.636301698609449,1.8191583555693074,-2.1916143982149863
1.5977986488404146,1.6999326913806743,-1.7698282642986467,-2.5363376523914987,-1.6372442563003564,1.8202055442694074,-2.192878234715888
1.5986370086253787,1.7044036304088965,-1.7706697159991673,-2.537797101887959,-1.6380925582220403,1.8211480141000584,-2.1940156875668375
1.5993915324317862,1.7084274755342885,-1.7714270225297004,-2.5391106064347726,-1.6388560299514119,1.8219962369482614,-2.195039395132842
1.6000706038574866,1.7120489361471332,-1.7721085984072487,-2.5402927605269054,-1.6395431545076957,1.8227596375122974,-2.1959607319424026
1.6006817681405465,1.7153082506986848,-1.7727220166971132,-2.5413566992098247,-1.6401615666081972,1.8234466980206037,-2.196789935071167
1.6012318159952277,1.7182416337950728,-1.7732740931580628,-2.542314244024452,-1.6407181374984943,1.8240650524787592,-2.197536217887215
1.601726859064367,1.7208816785818135,-1.773770961972989,-2.5431760343576166,-1.6412190512996094,1.8246215714917744,-2.198207872421816
1.6021723978265192,1.7232577188898721,-1.7742181439064926,-2.5439516456574647,-1.6416698737204647,1.8251224386041496,-2.198812361503111
1.6025733827123843,1.7253961551671169,-1.7746206076467137,-2.544649695827328,-1.642075613899091,1.825573219005928,-2.1993564016764253
1.6029342691095934,1.7273207478166295,-1.7749828250129782,-2.545277940980205,-1.6424407800597178,1.8259789213681434,-2.1998460378325504
1.6032590668670146,1.7290528812011836,-1.7753088206426784,-2.5458433616177945,-1.642769429604152,1.8263440534947233,-2.200286710373198
1.6035513848486298,1.7306118012472755,-1.7756022167094676,-2.546352240191625,-1.6430652141940199,1.826672672409199,-2.2006833156599077
1.6038144710320232,1.732014829288752,-1.7758662731696333,-2.5468102309080725,-1.6433314203247857,1.8269684294327484,-2.201040260418066
1.6040512485970206,1.7332775545260748,-1.7761039239838343,-2.547222422552875,-1.6435710058423676,1.8272346107544304,-2.20136151070052
1.604264348405465,1.7344140072396597,-1.7763178097166639,-2.5475933950331973,-1.6437866328080912,1.8274741739443985,-2.2016506359548322
1.6044561382330154,1.735436814681881,-1.7765103068762553,-2.5479272702654874,-1.6439806970771498,1.8276897808157913,-2.2019108486838093
1.6046287490777646,1.7363573413798754,-1.7766835543199293,-2.5482277579745487,-1.6441553549192167,1.8278838270004347,-2.2021450401399774
1.6047840988379964,1.737185815408066,-1.7768394770192741,-2.548498196912704,-1.6443125469769981,1.8280584685669734,-2.2023558124506106
1.6049239136221658,1.7379314420334335,-1.77697980744872,-2.5487415919570435,-1.6444540198289288,1.828215645977189,-2.2025455075302554
1.6050497469278822,1.7386025059962606,-1.7771061048352537,-2.548960647496949,-1.6445813453956,1.8283571056466865,-2.2027162331020045
1.6051629969029937,1.7392064635628017,-1.7772197724831635,-2.549157797482864,-1.6446959384055433,1.8284844193495122,-2.202869886116642
1.6052649218805637,1.7397500253726854,-1.7773220733663098,-2.5493352324701872,-1.6447990721144368,1.8285990016823095,-2.2030081738298732
1.6053566543603488,1.740239231001578,-1.7774141441611662,-2.5494949239587785,-1.64489189245239,1.8287021257820588,-2.2031326327718337
1.60543921359213,1.7406795160675788,-1.7774970078765595,-2.5496386462985106,-1.644975430756502,1.8287949374720445,-2.203244645819646
1.6055135169007102,1.7410757726269772,-1.777571585220434,-2.5497679964042694,-1.645050615230161,1.828878467993224,-2.2033454575627207
1.6055803898784111,1.7414324035304336,-1.7776387048299396,-2.5498844114994523,-1.6451182812564158,1.8289536454624602,-2.203436188131527
1.605640575558323,1.7417533713435425,-1.7776991124785118,-2.549989185085117,-1.6451791806800105,1.8290213051849316,-2.203517845643489
1.6056947426702262,1.7420422423753386,-1.777753479362242,-2.5500834813122153,-1.6452339901612143,1.8290821989352999,-2.2035913374042875
