"[0.49539696644128445, 0.007084293609529426, 0.725175937643293]","(-0.6101782221457697, 0.2956813615537716, -0.20348711637503308, 0.7062917691139473)"
0.0,0.0,0.0
-7.228014483236696e-21,-1.1557100409648335e-07,-9.617725083618105e-09
-7.228014483236696e-21,-2.193606098192267e-07,-1.825746739214882e-08
0.0,-3.1267884450407344e-07,-2.6025547741054023e-08
7.228014483236696e-21,-3.9658205407996024e-07,-3.300990302279478e-08
1.4456028966473392e-20,-4.7202013552452444e-07,-3.9289603609264644e-08
1.4456028966473392e-20,-5.398471490660236e-07,-4.4935742424546026e-08
1.4456028966473392e-20,-6.008309874392116e-07,-5.001223979609013e-08
1.4456028966473392e-20,-6.556620694604918e-07,-5.45765671012358e-08
1.4456028966473392e-20,-5.89385369362962e-07,-4.905976949669959e-08
1.4456028966473392e-20,-5.299237237573974e-07,-4.411024957515103e-08
1.4456028966473392e-20,-4.764608893035007e-07,-3.966006388797978e-08
1.4456028966473392e-20,-4.2839180231830435e-07,-3.5658847620985876e-08
1.4456028966473392e-20,-3.8517229937113694e-07,-3.2061305227544515e-08
1.4456028966473392e-20,-3.4631311663760014e-07,-2.8826710941956076e-08
1.4456028966473392e-20,-3.1137435103993085e-07,-2.5918447731116996e-08
1.4456028966473392e-20,-2.799604803504966e-07,-2.3303592773498087e-08
1.4456028966473392e-20,-2.517158857057884e-07,-2.0952544758344918e-08
1.4456028966473392e-20,-2.2632082584414875e-07,-1.8838688785761248e-08
1.4456028966473392e-20,-2.0348781749375427e-07,-1.693809507438461e-08
1.4456028966473392e-20,-1.8295838093523472e-07,-1.522924806558051e-08
1.4456028966473392e-20,-1.6450011389733454e-07,-1.369280285797372e-08
1.4456028966473392e-20,-1.4790406066074283e-07,-1.2311366214539973e-08
1.4456028966473392e-20,-1.329823465934006e-07,-1.1069299663424981e-08
1.4456028966473392e-20,-1.1956605267128492e-07,-9.952542443335029e-09
7.228014483236696e-21,-1.0750330597846692e-07,-8.948452288245565e-09
1.4456028966473392e-20,-9.665784325503711e-08,-8.045658050325379e-09
1.4456028966473392e-20,-8.690812301474145e-08,-7.233921109871249e-09
2.168404344971009e-20,-7.815156845146686e-08,-6.503934814414824e-09
2.168404344971009e-20,-7.033647070756044e-08,-5.846720960243211e-09
-1.2888370542971558e-11,-6.324030226384242e-08,-5.269187702683127e-09
-8.998469896732281e-11,-5.6860127903641686e-08,-4.812581109435899e-09
-1.5923013778456248e-10,-5.1123635159738894e-08,-4.401970899742483e-09
-2.214896460539286e-10,-4.5965884501352176e-08,-4.032786331293932e-09
-2.774679370524484e-10,-4.132848791737799e-08,-3.7008479844615783e-09
-3.277987082872062e-10,-3.7158948034307116e-08,-3.4023981697444265e-09
-3.730517249061691e-10,-3.3410063822726393e-08,-3.1340583025197577e-09
-4.1373926979038314e-10,-3.003939626084395e-08,-2.892790656206876e-09
-4.503219427779218e-10,-2.700878790606066e-08,-2.6758639737738986e-09
-4.832138748523419e-10,-2.4283930935904552e-08,-2.480822548749321e-09
-5.127874162907016e-10,-2.183397876834867e-08,-2.3054584254687756e-09
-5.393773518247667e-10,-1.9631196864913537e-08,-2.147786404138359e-09
-5.632846905275282e-10,-1.765064876345917e-08,-2.0060215673763496e-09
-5.847800733594389e-10,-1.5869913786449526e-08,-1.878559074211984e-09
-6.04106836935824e-10,-1.426883322899622e-08,-1.7639559925288794e-09
-6.214837682243929e-10,-1.2829282153426571e-08,-1.6609149644750998e-09
-6.371075812822262e-10,-1.1534964207007603e-08,-1.56826951986053e-09
-6.511551441275297e-10,-1.0371227140045824e-08,-1.4849708710659192e-09
-1.0624155355884571e-09,-9.324896935972476e-09,-1.7913847796928853e-09
-1.431742802708175e-09,-8.3841286756412e-09,-2.06646250342871e-09
-1.7638099073377768e-09,-7.538272447659414e-09,-2.313788677668621e-09
-2.0623754585696295e-09,-6.777752786671594e-09,-2.5361626292708974e-09
-2.330819358303179e-09,-6.093960274880284e-09,-2.7361017364106673e-09
-2.5721805167209485e-09,-5.4791540796252884e-09,-2.9158694038004284e-09
-2.7891912547101334e-09,-4.9263743237766945e-09,-3.07750068600139e-09
-2.9843082350663785e-09,-4.429363296835271e-09,-3.222825325071652e-09
-3.1597402730095323e-09,-3.98249461488279e-09,-3.353488464263165e-09
-3.317473341029932e-09,-3.580709527462958e-09,-3.4709692716949377e-09
