"[0.4937162822560388, 0.0012066417919095796, 0.7341445654898541]","(-0.4930398324821293, 0.5146762601676867, -0.521592136912019, 0.46900076067886226)"
0.0,0.0,0.0
2.9295769532261194e-09,4.177304616640896e-09,0.0
5.560614448742983e-09,7.928766416363642e-09,0.0
7.926212746496748e-09,1.130175506429948e-08,0.0
1.0053148662292575e-08,1.4334449347370689e-08,0.0
1.1965500561054478e-08,1.70611809167259e-08,0.0
1.368491756725329e-08,1.9512817764133276e-08,0.0
1.5230864651099032e-08,2.1717113668841754e-08,0.0
1.6620842985303267e-08,2.36990223845026e-08,0.0
1.787058807018917e-08,2.5480980128386976e-08,0.0
1.606440893001856e-08,2.2905619177676398e-08,0.0
1.4443709807224551e-08,2.0594727001681446e-08,0.0
1.2986515815819298e-08,1.8516970466687185e-08,0.0
1.1676334912416481e-08,1.664883420608655e-08,0.0
1.0498335267169051e-08,1.496917008753211e-08,0.0
9.439181404832681e-09,1.3458963572809693e-08,0.0
8.486883236805131e-09,1.2101118458470607e-08,0.0
7.63066032805649e-09,1.0880263339279312e-08,0.0
6.8608198578292205e-09,9.782577597131172e-09,0.0
6.168646892660937e-09,8.795634945563346e-09,0.0
5.546305729465551e-09,7.908262758713341e-09,0.0
4.98675119195175e-09,7.110415592269891e-09,0.0
4.483648876104038e-09,6.39306146461693e-09,0.0
4.031303441932865e-09,5.748079610817943e-09,0.0
3.624594139729995e-09,5.168168551978958e-09,0.0
3.258916840929761e-09,4.6467634392853145e-09,0.0
2.9301319173809e-09,4.1779617369987305e-09,-4.517509052022935e-22
2.6345173796349946e-09,3.756456402921109e-09,-4.517509052022935e-22
2.368726750046993e-09,3.3774758079636004e-09,-4.517509052022935e-22
2.12975115014066e-09,3.0367297283573334e-09,-4.517509052022935e-22
1.9148853872633554e-09,2.7303607347515056e-09,0.0
1.721696956602629e-09,2.4549006324142424e-09,4.517509052022935e-22
1.5480002059784056e-09,2.2072307497783494e-09,9.03501810404587e-22
1.3918273354876258e-09,1.9845477350702e-09,9.03501810404587e-22
1.2514104010347707e-09,1.7843307179789764e-09,9.03501810404587e-22
1.1251598210284857e-09,1.6043131536174291e-09,9.03501810404587e-22
1.011661475801052e-09,1.4424537279529641e-09,4.517509052022935e-22
9.096137112120942e-10,1.296923946139451e-09,4.517509052022935e-22
8.178613202696255e-10,1.1660763426433934e-09,9.03501810404587e-22
7.353656254384611e-10,1.0484296649219312e-09,1.3552527156068806e-21
6.611927390870224e-10,9.426521007257864e-10,1.3552527156068806e-21
5.945029914536372e-10,8.475462013997886e-10,1.3552527156068806e-21
5.34541425185885e-10,7.620353262395418e-10,1.807003620809174e-21
4.80629248936272e-10,6.851514544480615e-10,1.807003620809174e-21
4.321561530937896e-10,6.160242267023594e-10,2.2587545260114674e-21
3.8857340085013067e-10,5.538710923162195e-10,1.807003620809174e-21
3.493876162416581e-10,4.979884504076574e-10,2.2587545260114674e-21
3.141551989108254e-10,4.4774368483928317e-10,2.2587545260114674e-21
2.824773023636062e-10,4.025680027160069e-10,2.2587545260114674e-21
2.539953188456871e-10,3.619499954041077e-10,1.807003620809174e-21
2.2838681974981728e-10,3.254298491572624e-10,1.807003620809174e-21
2.0536190558414245e-10,2.9259413982035385e-10,1.807003620809174e-21
1.846599241645091e-10,2.6307115268919003e-10,1.807003620809174e-21
1.6604651993656798e-10,2.3652667453575086e-10,2.2587545260114674e-21
1.4931098096197003e-10,2.1266021016725235e-10,1.807003620809174e-21
1.3426385355793873e-10,1.9120158068671671e-10,1.807003620809174e-21
1.207347976080407e-10,1.7190786494870524e-10,2.2587545260114674e-21
1.0857065823634163e-10,1.5456064958621754e-10,1.807003620809174e-21
9.763373202357237e-11,1.3896355647498816e-10,1.807003620809174e-21
8.780020815570123e-11,1.2494001964469454e-10,2.2587545260114674e-21
7.89587667890495e-11,1.1233128647906835e-10,1.807003620809174e-21
7.10093189182464e-11,1.0099462055954098e-10,1.807003620809174e-21
6.38618732909947e-11,9.080168582995673e-11,1.807003620809174e-21
5.743551767002533e-11,8.163709377650371e-11,1.807003620809174e-21
5.16575028701901e-11,7.339709717822597e-11,1.807003620809174e-21
4.646241923463147e-11,6.59884156405026e-11,1.807003620809174e-21
4.179145611747077e-11,5.932717962278931e-11,1.807003620809174e-21
3.759173615476223e-11,5.3337980998258485e-11,1.807003620809174e-21
3.381571665478952e-11,4.795301939637668e-11,2.2587545260114674e-21
3.042065142179133e-11,4.311133467811665e-11,2.2587545260114674e-21
2.7368106825935732e-11,3.875811684127457e-11,1.807003620809174e-21
2.4623526712988343e-11,3.484408553879475e-11,1.807003620809174e-21
2.215584122416849e-11,3.132493221157678e-11,1.807003620809174e-21
1.9937115080964464e-11,2.8160818492278967e-11,1.807003620809174e-21
1.7942231316131783e-11,2.531592521967916e-11,1.807003620809174e-21
1.6148606966971516e-11,2.2758046947062235e-11,1.807003620809174e-21
1.4535937420458003e-11,2.0458227364783578e-11,1.807003620809174e-21
1.3085966540694257e-11,1.8390431501680745e-11,1.807003620809174e-21
1.1782280019977872e-11,1.65312509964584e-11,1.807003620809174e-21
1.0610119553776688e-11,1.485963910693183e-11,1.807003620809174e-21
9.556215772402014e-12,1.3356672449371541e-11,1.807003620809174e-21
8.60863801395562e-12,1.2005336778223994e-11,1.807003620809174e-21
7.756659283335136e-12,1.079033438030618e-11,1.807003620809174e-21
6.99063480713471e-12,9.697910890675095e-12,1.807003620809174e-21
