"[0.5025379343366254, -0.0030516149058679365, 0.718594730862898]","(-0.595502000465968, -0.3130807637380546, 0.34908706892390384, 0.6523005604231414)"
0.0,0.0,0.0
0.0,-1.47904608644831e-07,2.34074476531277e-09
0.0,-2.8073232596672777e-07,4.439855372204091e-09
0.0,-4.0015945732595733e-07,6.327250442189393e-09
0.0,-5.075378009277871e-07,8.024275394046103e-09
0.0,-6.040829373804514e-07,9.550131720000599e-09
0.0,-6.908878093888387e-07,1.0922084161425528e-08
0.0,-7.689350946421207e-07,1.2155656070022186e-08
1.4456028966473392e-20,-8.391083302519224e-07,1.3264805051196234e-08
1.4456028966473392e-20,-7.542882156608679e-07,1.1923950592040756e-08
0.0,-6.781899259937106e-07,1.0720972436705465e-08
0.0,-6.097688417580132e-07,9.639357198756628e-09
-1.4456028966473392e-20,-5.482506098246893e-07,8.666863736912199e-09
-1.4456028966473392e-20,-4.929388164643293e-07,7.792482992945507e-09
-1.4456028966473392e-20,-4.4320730779479323e-07,7.006316591399592e-09
-1.4456028966473392e-20,-3.984931012161886e-07,6.29946478206683e-09
-1.4456028966473392e-20,-3.582900121999328e-07,5.663925690885136e-09
-1.4456028966473392e-20,-3.221429240567562e-07,5.092504735193399e-09
-1.4456028966473392e-20,-2.8964263581523503e-07,4.578733177893271e-09
-1.4456028966473392e-20,-2.6042122988613793e-07,4.1167948984828735e-09
-1.4456028966473392e-20,-2.3414790707356793e-07,3.701460552010353e-09
-2.8912057932946785e-20,-2.1052524178195058e-07,3.3280283706016545e-09
-4.915049848600953e-19,-1.8928581502726595e-07,2.9922709369039714e-09
-1.0626626893254591e-16,-1.7018918713626635e-07,2.6903872284864705e-09
-4.012198559499858e-15,-1.5301917586339495e-07,2.4189562555267106e-09
-2.7432107511475104e-14,-1.375814091124647e-07,2.1748903110610275e-09
-9.066279411246158e-13,-1.237011245588569e-07,1.9546267901257805e-09
-1.6961691599870487e-12,-1.1122119126296598e-07,1.7565860824068912e-09
-6.889959638702499e-12,-1.0000033087870257e-07,1.5742361955817473e-09
-1.155477322619299e-11,-8.991151832033863e-08,1.410287956287298e-09
-1.5748969417357187e-11,-8.084054378254219e-08,1.2628800877007713e-09
-1.95200222160898e-11,-7.268471983504385e-08,1.1303438736152856e-09
-2.2910621663707607e-11,-6.535171895565174e-08,1.0111789456321645e-09
-2.595915084453726e-11,-5.875852834200999e-08,9.040363042296548e-10
-2.8700120535338213e-11,-5.283051017008138e-08,8.07703047435611e-10
-3.1164559720469235e-11,-4.7500556661075586e-08,7.210886402887983e-10
-3.3380366960128464e-11,-4.270833039181633e-08,6.432125695130313e-10
-3.537262619676221e-11,-3.839958124851292e-08,5.731932436288045e-10
-3.716389071484193e-11,-3.45255322915545e-08,5.102380129879428e-10
-3.8774438434335804e-11,-3.104232757906498e-08,4.5363419661284564e-10
-4.022250145799266e-11,-2.79105356982942e-08,4.0274101433731673e-10
-4.1524472546803723e-11,-2.5094703384646895e-08,3.5698233289410477e-10
-6.997447864198757e-11,-2.2562954175110556e-08,2.897461042434525e-10
-9.552390156363869e-11,-2.028662755263382e-08,2.2932219734984675e-10
-1.1849573277172378e-10,-1.8239954496439874e-08,1.7499429323866515e-10
-1.3914998610829731e-10,-1.639976576535574e-08,1.2614741187397273e-10
-1.5772047695650215e-10,-1.4745229611786043e-08,8.222858489311928e-11
-1.744174315971662e-10,-1.3257615957147841e-08,4.274063173694021e-11
-1.8942986697474684e-10,-1.1920084359130084e-08,7.236531296070611e-12
-2.0292773056547474e-10,-1.0717493370455287e-08,-2.4685638573782727e-11
-2.1506382420014477e-10,-9.636229131028147e-09,-5.338725095685425e-11
-2.259755339014541e-10,-8.664051253034725e-09,-7.919322081786893e-11
-2.3578638504914243e-10,-7.789954254355498e-09,-1.0239568315068443e-10
-2.446074408562343e-10,-7.00404297166495e-09,-1.2325730011294977e-10
-4.1850232411488885e-10,-6.297420542809836e-09,-3.0076651656053575e-10
-5.746693325052223e-10,-5.662087690415764e-09,-4.60191212560123e-10
-7.150811874492152e-10,-5.090852166535354e-09,-6.035320869081602e-10
-8.413271886601134e-10,-4.577247333241065e-09,-7.324116066669687e-10
-9.54836499233655e-10,-4.1154589574173904e-09,-8.482887471960551e-10
-1.0568940968207438e-09,-3.7002593910948734e-09,-9.524752907393017e-10
-1.148655320382455e-09,-3.3269483921610375e-09,-1.0461506766409309e-09
-1.2311589492099612e-09,-2.9912999155522203e-09,-1.1303753531145587e-09
-1.3053389623547682e-09,-2.68951427255805e-09,-1.206102782028382e-09
-1.3720351116815648e-09,-2.418175116672344e-09,-1.2741902325353463e-09
-1.4320024283263434e-09,-2.1742107690445187e-09,-1.3354084857161947e-09
-1.4859197698813504e-09,-1.954859445716219e-09,-1.3904505602024133e-09
-2.5440987109527634e-09,-1.7576379930217543e-09,-2.4057671159241966e-09
-3.494418910106554e-09,-1.580313777178414e-09,-3.3175971192889868e-09
-4.348864169314316e-09,-1.4208794098984847e-09,-4.137435375946643e-09
-5.1171059416386485e-09,-1.2775300238658901e-09,-4.874561618876023e-09
-5.807841147202273e-09,-1.1486428408414434e-09,-5.537320516176002e-09
