"[0.5051372188809032, -0.01816154752239146, 0.7226563537953157]","(-0.29254749221147813, -0.6863952245790997, 0.5895156044036947, 0.30943321192194123)"
0.0,0.0,0.0
5.882007282718288e-09,1.1420501183898903e-07,0.0
1.1166802564201393e-08,2.1676833205546212e-07,0.0
1.5918416485915383e-08,3.0898436334596685e-07,7.228014483236696e-21
2.0190640240425282e-08,3.918968979096937e-07,1.4456028966473392e-20
2.403183948446533e-08,4.664445476240241e-07,1.4456028966473392e-20
2.7485500266333693e-08,5.334712295020741e-07,1.4456028966473392e-20
3.0590721328358635e-08,5.937357194059941e-07,1.4456028966473392e-20
3.338265674214987e-08,6.479202417724968e-07,1.4456028966473392e-20
3.589291388619853e-08,6.966381927376042e-07,1.4456028966473392e-20
3.814991127159643e-08,7.404410840906243e-07,1.4456028966473392e-20
4.017920026685879e-08,7.798247866658273e-07,1.4456028966473392e-20
4.200375436378666e-08,8.152351438504079e-07,1.4456028966473392e-20
4.364422925935349e-08,8.47073018756775e-07,1.4456028966473392e-20
4.511919669799094e-08,8.756988321951793e-07,1.4456028966473392e-20
4.644535472143306e-08,9.014366428191505e-07,1.4456028966473392e-20
4.763771670659305e-08,9.245778156329512e-07,1.4456028966473392e-20
4.870978133125411e-08,9.453843203905548e-07,2.168404344971009e-20
4.9673685392018674e-08,9.640916972253839e-07,2.168404344971009e-20
5.0540341204584795e-08,9.809117230835156e-07,1.4456028966473395e-20
5.131956014141347e-08,9.960348091455446e-07,1.4456028966473395e-20
5.2020163705957195e-08,1.0096321563772844e-06,1.4456028966473395e-20
4.676542656809288e-08,9.076457112359472e-07,1.4456028966473395e-20
4.2047373221849174e-08,8.16075480846259e-07,1.4456028966473395e-20
3.7805306579794666e-08,7.337434275111731e-07,1.4456028966473395e-20
3.399121268187616e-08,6.597176733858744e-07,1.4456028966473395e-20
3.056191429489282e-08,5.931602141280267e-07,1.4456028966473395e-20
2.747859024950413e-08,5.333175899603528e-07,2.168404344971009e-20
-0.008198327621163912,-0.1113143561013262,0.031421468131987505
-0.016462828669350504,-0.21851577798978833,0.06393921013424912
-0.01479181963695218,-0.19633848144100904,0.0574488321686877
-0.025347932702600978,-0.26410662281882097,0.07900549617274619
-0.03431535803858041,-0.3254351132745813,0.09898672667379858
-0.04596536646847428,-0.34942768364834076,0.11462966005861834
-0.0578020117630058,-0.37208627616171125,0.13050928465847483
-0.07461993022546298,-0.3634146048863884,0.14432045679333697
-0.06720581001408547,-0.326578340091945,0.12973027948507507
-0.07287308558685035,-0.30133827137928365,0.12223322755926766
-0.07272186081922381,-0.27202753799205115,0.11196413500229334
-0.06537808346299362,-0.24458116321906037,0.10066602645961868
-0.058782168725371106,-0.21990597769260356,0.09051005589573986
-0.05285175283654858,-0.19772016061393055,0.08137869622083402
-0.047519654168685456,-0.17777261203791894,0.07316857926220469
-0.04272550089660526,-0.15983752603761311,0.06578676287368064
-0.03841501941872565,-0.14371187103000924,0.05914968163982742
-0.03453941293374527,-0.12921309771561493,0.05318220087543871
-0.03105480783329344,-0.11617707362021988,0.04781676606778378
-0.027921756847156896,-0.10445622520874097,0.04299263812974528
-0.02510479245657148,-0.09391786731107767,0.038655205806579045
-0.02257202538284732,-0.08444270107055744,0.03475536745243773
-0.02029478358625334,-0.07592346342867179,0.031248975178095658
-0.01824728768583833,-0.06826371286001784,0.028096335077382337
-0.01640635912546907,-0.06137673761172469,0.02526175787466743
-0.014751157782357064,-0.05518457408818879,0.022713154906528737
-0.013262946047682113,-0.049617124268805254,0.020421674863937474
-0.011924876708600894,-0.044611362167475306,0.01836137718272238
-0.010721802230371285,-0.04011062035066163,0.016508938384948636
-0.009640103279582014,-0.03606394843706162,0.014843388046866598
-0.008667534547295021,-0.032425536316831996,0.013345871404471153
-0.0077930861267505105,-0.029154195560952195,0.011999435909261962
-0.0070068588763692536,-0.026212893150051902,0.010788839317921713
-0.00629995235710634,-0.02356833224430756,0.00970037714340296
-0.005664364075557863,-0.021190575248538242,0.008721727514093778
-0.005092898892208067,-0.01905270490543165,0.007841811684799615
-0.004579087569278402,-0.01713051958032616,0.007050668620464148
-0.0041171135361042135,-0.015402259288038322,0.0063393422328616045
-0.003701747042990862,-0.01384835936023874,0.005699779993730185
-0.0033282859581418986,-0.012451228964782426,0.005124741776602568
-0.002992502537454416,-0.011195051969734858,0.004607717895382836
-0.0026905955645922072,-0.010065607897786684,0.004142855411830389
-0.0024191473195412563,-0.009050110944182177,0.003724891877719072
-0.0021750848885126405,-0.008137065235773382,0.003349095761603557
-0.0019556453772038925,-0.0073161346926686795,0.003011212885797713
-0.001758344633617608,-0.006578026019252247,0.00270741826720795
-0.001580949126365816,-0.005914383499981186,0.0024342728168385364
-0.0014214506601101203,-0.005317694409002358,0.0021886844077882136
-0.0012780436419052538,-0.0047812039627840985,0.0019678728710106545
-0.0011491046410910279,-0.004298838852989123,0.001769338522575356
-0.0010331740113416483,-0.0038651384939470167,0.0015908338661436803
-0.0009289393668258912,-0.00347519320641741,0.0014303381503196003
-0.000835220725420992,-0.0031245886378567815,0.0012860344928531447
-0.0007509571507948766,-0.0028093557900018074,0.0011562893127324435
-0.0006751947421392201,-0.00252592608805948,0.0010396338373265873
-0.0006070758355918146,-0.0022710909828674145,0.0009347474752320078
-0.0005458292951035888,-0.002041965628702998,0.0008404428665956696
-0.0004907617828386145,-0.0018359562255581595,0.0007556524416781434
-0.00044124991028417936,-0.0016507306561799303,0.0006794163354935684
-0.00039673318121803165,-0.0014841920854751355,0.0006108715217149026
-0.0003567076466440766,-0.0013344552234128516,0.0005492420428354762
-0.0003207201998675988,-0.0011998249827102159,0.0004938302259879725
-0.0002883634471277478,-0.0010787772896971868,0.00044400878498003477
-0.0002592710957205851,-0.000969941831130784,0.0003992137191380592
-0.00023311380740421317,-0.0008720865416451412,0.0003589379285709572
-0.000209595470144704,-0.0007841036562284676,0.0003227254735758576
-0.0001884498459973484,-0.000704997169834809,0.0002901664131996911
-0.00016943755717576357,-0.0006338715621678869,0.0002608921645268985
-0.00015234337618983302,-0.0005699216599965972,0.00023457133015835453
-0.00013697378937564583,-0.0005124235222391122,0.00021090594664672927
-0.0001231548062355198,-0.0004607262446307194,0.00018962811141892124
-0.00011072998978887242,-0.0004142445912006251,0.000170496950000838
-9.955868563664297e-05,-0.0003724523691427921,0.00015329588921217144
-8.951442969149426e-05,-0.0003348764720814279,0.0001378302054625308
-8.04835165485985e-05,-0.00030109152429826504,0.00012392482039456484
-7.236371229033293e-05,-0.00027071506529192344,0.00011142231891978176
-6.506309715326755e-05,-0.0002434032201564455,0.00010018116721035859
-5.8499024955924605e-05,-0.00021884680676578,9.007411047382179e-05
-5.259718750757355e-05,-0.00019676783569582687,8.098673237270232e-05
-4.7290773406756975e-05,-0.0001769163632616183,7.28161597811605e-05
-4.251971170677533e-05,-0.00015906766204462907,6.546989821585482e-05
-3.822999188609099e-05,-0.00014301967687933853,5.8864784757618796e-05
-3.437305242541649e-05,-0.00012859073749969064,5.292604661055753e-05
-3.090523106991012e-05,-0.00011561750195160154,4.758645464103828e-05
-2.7787270553204714e-05,-0.00010395310749003787,4.278556231426294e-05
-2.4983874187847735e-05,-9.346550802800561e-05,3.8469021412849155e-05
-2.2463306291240466e-05,-8.403597931663907e-05,3.45879667910528e-05
-2.0197032923721753e-05,-7.55577749343699e-05,3.109846319977826e-05
-1.8159398871793386e-05,-6.79349178703808e-05,2.7961007920191933e-05
-1.632733721979415e-05,-6.108111402253633e-05,2.5140083575532135e-05
-1.4680108222246933e-05,-5.491877531010801e-05,2.260375605874805e-05
-1.3199064520797535e-05,-4.937814134249953e-05,2.032331302433128e-05
-1.1867440047898433e-05,-4.4396489700874686e-05,1.8272938851908238e-05
-1.0670160227533604e-05,-3.991742589272797e-05,1.642942240203793e-05
-9.593671324373085e-06,-3.589024494137059e-05,1.4771894255881972e-05
-8.625787009514552e-06,-3.2269357383243515e-05,1.328159046418405e-05
-7.755550405868436e-06,-2.9013773175094046e-05,1.1941640131093162e-05
-6.973110051479361e-06,-2.6086637668617698e-05,1.0736874428185842e-05
-6.269608376634333e-06,-2.3454814399593786e-05,9.653654876641976e-06
-5.637081432269102e-06,-2.108850996850384e-05,8.679718953652683e-06
-5.068368734554302e-06,-1.8960936766116044e-05,7.804041275256752e-06
-4.557032205062035e-06,-1.7048009725940712e-05,7.016708784134217e-06
-4.097283288880254e-06,-1.5328073670660873e-05,6.308808529427787e-06
-3.683917425619526e-06,-1.3781658165979403e-05,5.672326768210283e-06
-3.3122551314951856e-06,-1.2391257106720163e-05,5.100058246382261e-06
-2.9780890255083098e-06,-1.1141130540000685e-05,4.5855246320194826e-06
-2.6776362000379492e-06,-1.0017126482027333e-05,4.122901177799878e-06
-2.4074953966595728e-06,-9.006520711400547e-06,3.706950782296313e-06
-2.1646085024003447e-06,-8.097872725319718e-06,3.3329647036798922e-06
-1.946225930552179e-06,-7.280896228048508e-06,2.996709254686836e-06
-1.7498754941382716e-06,-6.546342685512879e-06,2.6943778754124617e-06
-1.5733344196666772e-06,-5.885896627818614e-06,2.4225480413750795e-06
-1.4146041843548015e-06,-5.292081514466626e-06,2.178142519030234e-06
-1.2718878919702856e-06,-4.758175096618848e-06,1.958394530130523e-06
-1.1435699311736553e-06,-4.278133318278193e-06,1.7608164305762418e-06
-1.0281976860858811e-06,-3.8465218949104354e-06,1.583171549187598e-06
-9.244650920362835e-07,-3.4584547949478503e-06,1.4234488676010384e-06
-8.311978503346597e-07,-3.1095389277580796e-06,1.2798402546549269e-06
-7.473401346925739e-07,-2.7958244119217033e-06,1.1507199975477248e-06
-6.719426388042687e-07,-2.513759860833449e-06,1.0346263980525153e-06
-6.041518297809328e-07,-2.260152179440359e-06,9.302452254487081e-07
-5.43200285782081e-07,-2.0321304169982743e-06,8.363948388509904e-07
-4.883980084621008e-07,-1.8271132666438915e-06,7.520128105136405e-07
-4.391246118847348e-07,-1.6427798438632136e-06,6.761438986801013e-07
-3.948222994809507e-07,-1.477043413055809e-06,6.079292338252415e-07
-3.5498954954576724e-07,-1.3280277647679778e-06,5.465965958737491e-07
-3.1917543779157595e-07,-1.1940459761746993e-06,4.914516723284507e-07
-2.8697453268636685e-07,-1.0735813143696492e-06,4.418701983468216e-07
-2.5802230579012554e-07,-9.652700662801203e-07,3.9729088978777116e-07
-2.3199100513220757e-07,-8.678861008339181e-07,3.5720908922776693e-07
-2.085859449145115e-07,-7.803269886151372e-07,3.2117105301632213e-07
-1.8754216953837253e-07,-7.016015218772286e-07,2.8876881469788257e-07
-1.6862145419036157e-07,-6.308184936343646e-07,2.596355666517124e-07
-1.5160960803249592e-07,-5.671766088055378e-07,2.334415076679383e-07
-1.3631404946737616e-07,-5.099554132010062e-07,2.0989010945246081e-07
-1.2256162602974862e-07,-4.5850713766330863e-07,1.8871475979598082e-07
-1.1019665422417776e-07,-4.1224936503485125e-07,1.696757444062454e-07
-9.907915711934446e-08,-3.7065843693895794e-07,1.5255753323660172e-07
-8.908327974736624e-08,-3.3326352573622006e-07,1.371663405908722e-07
