"[0.4940826730875031, 0.025646885942293994, 0.7160563892900133]","(-0.5122466051583161, -0.5032643531343729, 0.5232055816871878, 0.45889467817724056)"
0.0,0.0,0.0
-0.0005873171188055916,-0.02554005612119941,0.003994338459938589
-0.0010115050730530267,-0.05193213282735204,0.007978741461760464
-0.0014148330639681926,-0.06850031626817252,0.011795127732635876
-0.0017747228824672766,-0.08281795223246471,0.015212001715818267
-0.0021050697790478603,-0.09512210793721636,0.01827630878100294
-0.0024253844999804434,-0.10722696796353845,0.021265585147901632
-0.0026644724349767735,-0.11849729916294915,0.02399814937791291
-0.002884684190616905,-0.12878936977737235,0.02615270483796683
-0.0031850182907840743,-0.14563488888537754,0.029478442441829875
-0.0038006437923321324,-0.15683290820317425,0.03215352028833175
-0.004454481335498609,-0.1662743681513648,0.03434890228243779
-0.0050951820982249344,-0.17551914725102533,0.03635410096794115
-0.006062772748776845,-0.17639108510207235,0.03672818041980077
-0.006945467478348542,-0.1786186132350474,0.03701588311152256
-0.00738184029557242,-0.1867452372661062,0.0383325091656604
-0.04121854549724987,-0.5215617687562465,-0.024921750709229515
-0.09174089244065453,-0.12865817466520985,-0.08113883789436002
-0.12956442601161766,0.033667167142038656,-0.09427308834243654
-0.13850119813055756,0.1575749121098488,-0.0805471516409822
-0.12421974829869929,0.0814506911456998,-0.05818764022447166
-0.11455583994831453,0.047388881918995665,-0.04490517385010037
-0.10297924182424878,0.042798660031388436,-0.04040487346271135
-0.09258991499812372,0.03848058559010581,-0.03632848154336489
-0.08362865196563532,-0.16665726176731316,-0.028193532712074625
-0.0751911193801388,-0.1496197404814571,-0.02535412085698933
-0.06946180827341744,-0.15387588787594733,-0.01918866449705807
-0.06437084731796139,-0.15890331881768655,-0.013889145381153723
-0.06222662504601166,-0.19162648579620964,-0.005657715999435032
-0.05878232925265907,-0.2772150365316689,0.014259635469170622
-0.05320109779507949,-0.2751872216222402,0.015906673874688894
-0.05278039384381717,-0.1574960131524179,0.014354131357929055
-0.048500148023940044,-0.17190697957860857,0.017195789140527627
-0.04611670067764273,-0.12554197801840383,0.018080694708360087
-0.04276427249369188,-0.11651937457327739,0.0197942789532315
-0.03978563405965655,-0.11689981367886623,0.02190409834579363
-0.03728217434505346,-0.09479932691581576,0.029001337919779303
-0.05507544273833827,-0.21076281303377326,0.03686553118542445
-0.05392900693705431,-0.223862687855243,0.03914632814195699
-0.05080883013391455,-0.2082784494430708,0.04072039800063341
-0.05421746368122642,-0.2106869754582686,0.043863652612066775
-0.05816031697206501,-0.21163740904247771,0.04678743542662111
-0.06126819944804435,-0.20569857755864812,0.04889696881938848
-0.0651519866693682,-0.20120538067171426,0.051078499643741455
-0.06919929524140658,-0.1970590858157186,0.05324452088737408
-0.07344356150722162,-0.19050549542753809,0.053635481260837906
-0.06647655577177221,-0.2013387054131528,0.05357810214025057
-0.06334452209919356,-0.14736449802988072,0.049589844959107565
-0.057957105838848826,-0.15740164986721836,0.05020168334688414
-0.05340560063156517,-0.1639635423970506,0.050562240110165156
-0.04926377224815813,-0.1737252059173727,0.05119439144939557
-0.04737894533388256,-0.11760533640194626,0.047728743858294925
-0.04419880669801174,-0.1067700439375856,0.04733661137020522
-0.04113991101112063,-0.11303290781805728,0.04801812822256477
-0.03844095152048044,-0.11478699820181919,0.048544748966178386
-0.03616372720232633,-0.12234184378759773,0.04904220794100511
-0.03380272639440733,-0.12413668696901828,0.04965837944764642
-0.031859454958743906,-0.1314845003907758,0.050131662870782835
-0.029951634627755897,-0.134777093095399,0.05068004779224668
-0.02812943561139487,-0.1360486080565517,0.051257377107473814
-0.026396237171061744,-0.13588030873731904,0.05182728502339008
-0.024937120782849927,-0.13256399844377026,0.05224540587798477
-0.023747518144006895,-0.13854886302980693,0.05250931472251544
-0.022702029739162903,-0.14425269563483242,0.0527375711374644
-0.021615268412776598,-0.1383255138540374,0.052881390005126316
-0.02047028874738535,-0.13878480276718255,0.05322396917964547
-0.019389986490547417,-0.1400301867013738,0.053554245223695174
-0.018559283253505338,-0.14395949177382386,0.053734680548682724
-0.017944294862139425,-0.1431772962311451,0.0537234972448288
-0.017373479911530165,-0.14234445827480868,0.05369834079341601
-0.01684729075674141,-0.14181599115998025,0.0536760291712312
-0.01635274952516078,-0.14153049488917593,0.053645364107114984
-0.015888202229837858,-0.14158443011855604,0.053609141776012136
-0.015449432308704604,-0.14181390487376627,0.05357309105249935
-0.015032104616189175,-0.14227438030297634,0.05352999899995905
-0.014638781895863304,-0.14283020687151624,0.0534812361830917
-0.014268207988743817,-0.1434641557127526,0.053428519083811125
-0.013913479653601894,-0.14428714540225776,0.05336486429582167
-0.013579975584067315,-0.145136808957879,0.05330097452294037
-0.013266534525429283,-0.14600417975046318,0.05323771877545584
-0.012972061580571577,-0.14688138772778273,0.05317580467113433
-0.012695514941492477,-0.1477616775750686,0.05311579035445381
-0.01243590154653371,-0.14863928491821868,0.0530581044103519
-0.012192273948463494,-0.14950932596647823,0.05300306418470224
-0.011963728020602384,-0.15036769980055265,0.052950892428114266
-0.011749401247642274,-0.15121099906617416,0.0529017322622819
-0.011548471363167516,-0.1520364319107716,0.05285566049665402
-0.011360155178838734,-0.15284175566622749,0.052812699393495637
-0.011183871561068802,-0.15362617266429887,0.05277277576673924
-0.011019438839224807,-0.15439122432323243,0.05273567661332242
-0.010866014797395981,-0.1551348568952583,0.052701388629255955
-0.010722822590043484,-0.15585552439982917,0.052669860838145635
-0.010589144636767902,-0.15655211201929592,0.052641013437274516
-0.01046431780375218,-0.15722387228639473,0.052614745022515876
-0.01034772899180386,-0.1578703689891107,0.05259093864081455
-0.010242388355912369,-0.15840440380228218,0.05257595106088705
-0.01014051999704531,-0.15900867255783477,0.05255604533439581
-0.010045331959807016,-0.15958681521946125,0.05253836089792414
-0.00995989581879421,-0.16005618886399664,0.052528221135026046
-0.009880039098226325,-0.16051194115923298,0.05251883794050148
-0.009805398661229295,-0.16095335238904687,0.052510261878065394
-0.009735632791664272,-0.1613800015760103,0.05250251545481452
-0.00967042239838164,-0.16179163801782392,0.05249560352238743
-0.00960946962386988,-0.16218815594864439,0.05248951705685375
-0.00955249650897327,-0.16256957208453057,0.05248423633155871
-0.009499243716535133,-0.16293600584870518,0.05247973355937113
-0.00944946931645484,-0.16328766200618997,0.05247597507876948
-0.009402947631423188,-0.16362481554989167,0.05247292315107906
-0.009359468149641973,-0.16394779834807927,0.05247053742330328
-0.00931883450244997,-0.1642569874607639,0.05246877610709216
-0.00928086349736605,-0.16455279525945962,0.05246759692327644
-0.009245384214356743,-0.1648356607761744,0.05246695784567185
-0.009212237160328955,-0.16510604225922113,0.05246681767789101
-0.009181273479463022,-0.16536441079624964,0.05246713649131676
-0.009152354216826244,-0.16561124487874496,0.0524678759483222
-0.009125349632179064,-0.16584702579895333,0.052468999531053204
-0.009100138561977649,-0.16607223377075153,0.05247047269356309
-0.009076607825608832,-0.16628734469555645,0.052472262951402275
-0.00905465167390116,-0.16649282748501842,0.05247433992145878
-0.009034171276829728,-0.16668914187250064,0.052476675322230895
-0.0090150742483934,-0.16687673663635438,0.052479242942863116
-0.00899727420406416,-0.1670560482302873,0.05248201858936792
-0.008980690351130879,-0.1672274996966089,0.05248498001253715
-0.008965247108301854,-0.1673914998609561,0.05248810682305382
-0.008950873752486143,-0.16754844276512473,0.052491380397849494
-0.008937504090852116,-0.16769870730078443,0.0524947837809179
-0.008925076156313484,-0.16784265701360165,0.052498301581221325
-0.00891353192470086,-0.16798064005120952,0.052501919869783496
-0.00890281705200817,-0.16811298923164947,0.05250562607762219
-0.008892880630219268,-0.16824002221186618,0.05250940889580303
-0.008883674960330318,-0.168362041738456,0.052513258178587575
-0.00887515534128719,-0.16847933596516163,0.0525171648503946
-0.008867279873654117,-0.1685921788236848,0.05252112081708357
-0.008860009276920178,-0.16870083043620676,0.05252511888189857
-0.00885330671943409,-0.168805537559611,0.05252915266627213
-0.008848600564453548,-0.16886632118811762,0.05253365958459842
-0.008844248288035603,-0.1689278763412461,0.0525378642520419
-0.00884023851244037,-0.16898993861787545,0.052541829335754874
-0.008836558103765981,-0.16905231613744998,0.052545606448892904
-0.008833193521472889,-0.16911484325327303,0.05254923872871375
-0.008830131019307555,-0.1691773779581047,0.05255276205701678
-0.008827356810524893,-0.16923979944278156,0.05255620612135721
-0.008824857202100213,-0.16930200584399713,0.05255959533495645
-0.008822618702446786,-0.16936391217442326,0.05256294963267832
-0.008820628106594987,-0.1694254484271248,0.05256628515848939
-0.008818872562283822,-0.16948655784539743,0.052569614858061074
-0.008817339619963508,-0.16954719534859927,0.052572948988585715
-0.00881601726930557,-0.16960732610427795,0.05257629555645862
-0.008814893964460916,-0.1696669242368275,0.05257966069220701
-0.008813958639992842,-0.16972597166299352,0.05258304897091512
-0.00881320071913678,-0.16978445704474737,0.052586463685387004
-0.008812610115797728,-0.16984237485037554,0.05258990707839524
-0.0088147430527574,-0.16986249315980065,0.052585697406010955
-0.008816401320337624,-0.16987487068089338,0.052582225237094646
-0.00881790086531868,-0.1698813425494034,0.05257923138903585
-0.008819273450753253,-0.16988296564040561,0.0525766477598153
-0.008820545372517504,-0.16988063737433604,0.05257441640474806
-0.008821738144057826,-0.16987512035181326,0.05257248805047838
-0.008822869275752232,-0.1698670609150576,0.05257082079657958
-0.00882395295018975,-0.16985700667287518,0.05256937901463037
-0.00882500058059116,-0.16984542061925445,0.052568132409940814
-0.00882602128129613,-0.16983269326294922,0.052567055222359556
-0.008827022263740653,-0.16981915304980197,0.052566125545573834
-0.00882800916951612,-0.16980507531749808,0.05256532474722937
-0.008828986350002545,-0.16979068999152916,0.05256463697515069
-0.0088299571009368,-0.16977618819778573,0.05256404873684364
-0.008830923858811885,-0.16976172794429986,0.052563548541544124
-0.0088318883650152,-0.1697474390023645,0.05256312659560717
-0.00883285180270665,-0.16973342709897102,0.05256277454339603
-0.00883381491067798,-0.16971977751675663,0.05256248524698311
-0.012199399609541781,-0.15195621007194815,0.05283062771811521
-0.017659317035908013,-0.12535289554400098,0.054208366702405246
-0.027892411189848858,-0.1289984433512694,0.05660321407672965
-0.040395614020095325,-0.14546253064862275,0.05865733988905805
-0.05321612580245445,-0.16902303506635963,0.06098135007149384
-0.06940363592457016,-0.1740360337700579,0.06185551016412728
-0.08555889089546174,-0.18111443795337107,0.06370893515462502
-0.10081375279809748,-0.1886042212609562,0.06717208769051751
-0.11598575258733576,-0.19767871918540805,0.07144309130811723
-0.12937640128806538,-0.20228504098556688,0.0768865247859548
-0.13632750293891488,-0.19624478459848071,0.08298855811877018
-0.14482821385750036,-0.2083236201475299,0.08972978106563381
-0.15061056306084064,-0.23294310785539063,0.09789865279316122
-0.1572771631698896,-0.27058610767732366,0.10528564407716215
-0.1624468815180259,-0.3154137259191617,0.11226807901573714
-0.16680549338267214,-0.3492695407383627,0.1155570189600294
-0.1745713194091985,-0.38540383739297057,0.11845679697070148
-0.1849949814070257,-0.4090448226896403,0.12102340488079456
-0.19815059167407423,-0.42014604280696016,0.12279929439029634
-0.21498195838623296,-0.41500935328028354,0.12373624182126991
-0.2306904817695675,-0.4069467215490801,0.12526452727092605
