"[0.4863563939210431, -0.007788174466746863, 0.710522684379638]","(-0.7142140082233883, -0.23448790560301805, 0.20848220290262962, 0.6256588077029354)"
0.0,0.0,0.0
0.0007902958201667315,-0.006062288030100714,0.001699926563649051
0.0015523915705526702,-0.011333399613137167,0.0031591375619850585
0.002304790993528154,-0.016559189871174582,0.0045002071566341865
0.0030706757587561865,-0.021961688993453493,0.005731905735597234
0.0038345249744579624,-0.027489087882194452,0.006888558722133462
0.004557681365952705,-0.03170763937118585,0.007936061781071703
0.005291889594613343,-0.035581894923880385,0.008918719319910747
0.0060300376504831225,-0.03913427299437131,0.009762385869668277
0.006761735503560491,-0.04229826218978385,0.010566840805351873
0.006944381038255725,-0.050315208744836706,0.011293674443196027
0.007132633867530423,-0.057644396860408176,0.011997851201589823
0.007323589683340248,-0.06406975054384709,0.012672347505179453
0.007518991992258586,-0.0702375110359307,0.013316050358003937
0.007711306243689971,-0.07603719829657353,0.013915606398659257
0.05708920862171681,-0.2821192971926218,0.004960282037428602
0.13974242410341234,-0.15376571533329006,-0.053740001634085724
0.12774233983680164,-0.1571832170436617,-0.044362435709713086
0.11682212615569978,-0.16231565511069423,-0.03586790699454011
0.10690354010103807,-0.16659648071905522,-0.028155375268133314
0.09792217656336313,-0.1694534380287072,-0.021227355263406703
0.08983211763665619,-0.1707312735360592,-0.015032991610422538
0.08256078878095738,-0.17213522967458642,-0.009494164378888115
0.07540550530385796,-0.16623342821918513,-0.006102242835204528
0.06890073008948015,-0.15969135284924912,-0.0031578308581293366
0.06303627213894959,-0.15293897985896293,-0.0006468576280051863
0.05771254426093473,-0.1471314756088883,0.0016118049698296247
0.05290216055927251,-0.14106341506087086,0.0035585650853346956
0.048584213927203135,-0.13558622898920886,0.005292170812752935
0.04468641935620449,-0.13167214789081774,0.006827819073602745
0.04116623961497923,-0.12874739510856734,0.00818817610913908
0.037998723896936364,-0.12579927216543013,0.009398283427275235
0.0351471384912781,-0.12328235588781296,0.01047684737787793
0.03258962880131565,-0.12075733355804029,0.011455807190990649
0.030296828985632563,-0.11845257614159956,0.012348888702555143
0.02824597078926153,-0.11616927449434067,0.013162562707545717
0.026411206157458025,-0.11409600807778658,0.013903774551121918
0.024775210437772362,-0.11204031771191036,0.014584548858398615
0.023315526578521928,-0.11022079275338806,0.015210490137425993
0.02201183516752945,-0.10876879695724306,0.01578698847854515
0.020856347697854716,-0.10727442303978728,0.016326186258509373
0.01981138683636005,-0.10668590219868415,0.016815773192745263
0.01885791713720592,-0.1069822518507661,0.01724891932377282
0.018010414932306245,-0.10714565266074759,0.01765212145588719
0.017258411549255333,-0.10719948268495053,0.01802791966587035
0.01659240686694589,-0.10716257489601955,0.01837858023899356
0.01599769288480052,-0.10724119526810874,0.018699614165038722
0.01547214002555183,-0.1072470011535472,0.018999264353731178
0.015008744450870644,-0.10719336924547344,0.0192792498370813
0.014601164533516953,-0.10709159699817496,0.019541127286229473
