"[0.47527322373778974, 0.009046747545176545, 0.7156494566403797]","(-0.6098576198090554, -0.32172271862717894, 0.4394228137270806, 0.5757393217908139)"
0.0,0.0,0.0
1.3112326721855607e-08,-4.4327359962893007e-07,2.8912057932946785e-20
2.487919575577668e-08,-8.413626132886543e-07,2.8912057932946785e-20
3.5459288813356174e-08,-1.1992905924784862e-06,5.782411586589357e-20
4.497227071808341e-08,-1.5211087272119653e-06,5.782411586589357e-20
5.35257706337465e-08,-1.8104599878908462e-06,5.782411586589357e-20
6.121656217288472e-08,-2.070619820486929e-06,5.782411586589357e-20
6.813165833602104e-08,-2.3045332250433256e-06,5.782411586589357e-20
7.434929596945022e-08,-2.514848092970579e-06,5.782411586589357e-20
6.683379943890246e-08,-2.260638120712622e-06,5.782411586589357e-20
6.009110119210443e-08,-2.032567880492904e-06,5.782411586589357e-20
5.4028642669949756e-08,-1.8275065948033414e-06,5.782411586589357e-20
4.8577812218807714e-08,-1.6431334900138923e-06,5.782411586589357e-20
4.3676904015158175e-08,-1.4773613806272776e-06,5.782411586589357e-20
3.927043761783255e-08,-1.3283136532933105e-06,5.782411586589357e-20
3.530852988482723e-08,-1.1943030220380202e-06,5.782411586589357e-20
0.008577621238197037,0.41666547236364465,-0.1907125003454513
0.0076232266641855255,0.37406224137654476,-0.17125982531021525
0.006855138938562214,0.3363257928907045,-0.15398203562891874
0.006163613355171776,0.30239473341926587,-0.13844712782007923
0.005541784079869433,0.2718868028688588,-0.12447950281806007
0.0049826858543667455,0.24445674394454003,-0.11192104065843803
0.004479993694201961,0.2197940428899079,-0.1006295740140954
0.004028017026826235,0.19761950726708125,-0.09047727850531612
0.003621639284375028,0.17768211157032135,-0.08134922567178797
0.0032562600945492477,0.15975615569793838,-0.07314208193177091
0.0029277432042053497,0.14363870992839028,-0.06576293880040207
0.002632369657473529,0.1291473176714087,-0.05912826112469283
0.002366795695616289,0.11611792997886107,-0.05316294142877456
0.0021280149043209746,0.10440304843868957,-0.047799449664164245
0.0019133241797759384,0.09387005542792355,-0.042977068739848266
0.0017202931283431281,0.08439971282271436,-0.03864120717804791
